art_id	art_version	art_full	status	description	method	location	notes	created_by	customer
1509	1	1509.1	Approved	Xanderbuilt 3.5”w X 1.24”h	Embroidery		BAY	mmintz	002098
1510	1	1510.1	Approved	Tree Care Icon 2.35”w X 0.75”h	Embroidery		BX1	vrowinsky	037021
1511	1	1511.1	Approved	Arborwear 2.35”w X 0.75”h	Embroidery		BX5 - Nape of Neck	mmintz	037021
1512	1	1512.1	Approved	Arborjet Ecologel 3.57”w X .56	Embroidery		B9U	mmintz	028285
1513	1	1513.1	Approved	PD Dinkers 3.5”w X 1.85”h	Embroidery		B9G - HAT	mmintz	001246
1514	1	1514.1	Approved	Wright S.E.T. 2.76”w X 1.81”h	Embroidery		B8Z - HAT OFFSET	mmintz	002331
1515	1	1515.1	Approved	Discovering Forestry 4”w X 2”h	Embroidery		B9T - HAT	vrowinsky	028285
1516	1	1516.1	Approved	Wright S.E.T. 3.5”w X 2.28”h	Embroidery		B8N	vrowinsky	002331
1517	1	1517.1	Approved	"Woodman Tree 2.86""w x 2.77""h"	Embroidery		B6L	mmintz	002083
1518	1	1518.1	Approved	Preservation Parks 2”w x 2”h	Embroidery		B8J - HAT	vrowinsky	001492
1519	1	1519.1	Approved	Tri-C Plant Sci 2.80”w X 2.86”	Embroidery		B6A	mmintz	000532
1520	1	1520.1	Approved	Woodbridge 3.50”w X 2.88”h	Embroidery		B65	mmintz	002387
1521	1	1521.1	Approved	"Bartlett Research 4""w x 1.55""h"	Embroidery		B4V	vrowinsky	002385
1522	1	1522.1	Approved	"ISA Certified Arb 1.7"" x 2.53"""	Embroidery		B2G	vrowinsky	*
1523	1	1523.1	Approved	"CTSP 10 Years 3.16""w X 3.14""h"	Embroidery		AR4	mmintz	001817
1524	1	1524.1	Approved	"TCIA Magazine 3.75""w X 0.8""h"	Embroidery		B1X	mmintz	001817
1525	1	1525.1	Approved	"Townsend 2.35""w X 1.9""h"	Embroidery		AYH - HAT 2C	mmintz	002121
1526	1	1526.1	Approved	"ISA BCMA 1.57""w X 2.4""h"	Embroidery		AR6	vrowinsky	021048
1527	1	1527.1	Approved	Keller Vibrocat 2.51”w X 3.5”h	Embroidery		BLI	vrowinsky	004844
1528	1	1528.1	Approved	"Bob Ray Co 3""w X 2.25""h"	Embroidery		AY3	mmintz	000292
1529	1	1529.1	Approved	"Keller 3.02""w X 0.84""h"	Embroidery		AVA	vrowinsky	004844
1530	1	1530.1	Approved	"Woodman 4""w X 0.7""h"	Embroidery		ATT - HAT	mmintz	002083
1531	1	1531.1	Approved	"Kevin Masters 3.75""w X .75""h"	Embroidery		ARG	mmintz	001054
1532	1	1532.1	Approved	"RTT Heating Cooling 2.4"" X 2.5"	Embroidery		ATI	vrowinsky	002456
1533	1	1533.1	Approved	Townsend LDP-24  3.52”w X 0.75	Embroidery		BAG	mmintz	002121
1534	1	1534.1	Approved	"American Flag 3.07"" w x 1.71""h"	Embroidery		ANB	mmintz	*
1535	1	1535.1	Approved	"Critical Energy 4.04""w X 1.65"""	Embroidery		AUJ	vrowinsky	000516
1536	1	1536.1	Approved	"Grand Rapids Frst 3.5""w x 1.14"	Embroidery		AML	mmintz	000800
1537	1	1537.1	Approved	"Harder Tree 3.5""w x 2.72""h"	Embroidery		AH8	vrowinsky	000855
1538	1	1538.1	Approved	"Hamilton Tree & Land 4"" x 1.72"	Embroidery		AGR	vrowinsky	000851
1539	1	1539.1	Approved	"Legacy Tree Care 3.5""w x 1.8""h"	Embroidery		AGD	vrowinsky	002383
1540	1	1540.1	Approved	"Jones Bros 3.48""w x 2.81""h"	Embroidery		AFI	vrowinsky	002388
1541	1	1541.1	Approved	Davey Legal Dept 3.49”w X .29”	Embroidery		BJ2	vrowinsky	002388
1376	1	1376.1	Approved	"Kempton Constr 4""w x 1.94""h"	Screen Print/Heat Transfer		QEF	vrowinsky	003941
1377	1	1377.1	Approved	"Shechtman Tree 3.3""w x 3.5""h"	Screen Print/Heat Transfer		QED	vrowinsky	001679
1378	1	1378.1	Approved	"Shechtman Tree 11""w x 11.08""h"	Screen Print/Heat Transfer		QEE	vrowinsky	001679
1379	1	1379.1	Approved	"Meridian Tree 12""w x 8.39""h"	Screen Print/Heat Transfer		QCJ	vrowinsky	001197
1380	1	1380.1	Approved	"Meridian Tree 3.75""w x 2.62""h"	Screen Print/Heat Transfer		QCI	vrowinsky	001197
1382	1	1382.1	Approved	"Affordable Tree 4""w x 3.25""h"	Screen Print/Heat Transfer		QC7 - White Ink	vrowinsky	002853
1383	1	1383.1	Approved	"Affordable Tree 10""w x 7.26""h"	Screen Print/Heat Transfer		QC8 - As Shown	vrowinsky	002853
1384	1	1384.1	Approved	"Nantucket Yard 13""w x 4""h"	Screen Print/Heat Transfer		QBZ	vrowinsky	001273
1385	1	1385.1	Approved	"Nantucket Yard 4.25""w x .75""h"	Screen Print/Heat Transfer		QBY	vrowinsky	001273
1386	1	1386.1	Approved	"Bradley Mechanical 4""w x .71""h"	Screen Print/Heat Transfer		QB5	vrowinsky	002217
1387	1	1387.1	Approved	"Seattle Tree Care 4""w x 1.1""h"	Screen Print/Heat Transfer		Q8V	vrowinsky	001664
1388	1	1388.1	Approved	"Seattle Tree Icon 3""w X 0.875"""	Screen Print/Heat Transfer		RD4	vrowinsky	001664
1389	1	1389.1	Approved	Reading Climate 11”w X 5.29”h	Screen Print/Heat Transfer		SJX	vrowinsky	034240
1391	1	1391.1	Approved	"Cook County 3""w x 2.97""h"	Screen Print/Heat Transfer		SHB	vrowinsky	002118
1393	1	1393.1	Approved	Block - Personalization	SP/HT Personalization		Q7H - BLOCK (See Form)	vrowinsky	*
1394	1	1394.1	Approved	"Nelson 3C 12""w X 5""h"	Screen Print/Heat Transfer		Q6N	vrowinsky	001290
1395	1	1395.1	Approved	"Monarch Tree (1C) 11""w X 5.72"""	Screen Print/Heat Transfer		RG6	vrowinsky	002256
1396	1	1396.1	Approved	"McCulloughs 12""w x 7""h"	Screen Print/Heat Transfer		Q6B	vrowinsky	001187
1397	1	1397.1	Approved	"McCulloughs 4""w x 2.3""h"	Screen Print/Heat Transfer		Q6C	vrowinsky	001187
1398	1	1398.1	Approved	"Maltby and Co 4.25""w x 1.13""h"	Screen Print/Heat Transfer		Q66	vrowinsky	001161
1399	1	1399.1	Approved	"Maltby & Company 12""w x 7""h"	Screen Print/Heat Transfer		Q67	vrowinsky	001161
1400	1	1400.1	Approved	DAVEY Arbor Ally  10”w X 10”h	Screen Print/Heat Transfer		SLF	ncarroll	002388
1401	1	1401.1	Approved	Bartlett 7”w X 2.65”h	Screen Print/Heat Transfer		SSP	ncarroll	002385
1402	1	1402.1	Approved	"Arborwear Oval 9.5""w x 3""h"	Screen Print/Heat Transfer		Q1R	vrowinsky	003101
1403	1	1403.1	Approved	"Bartlett Metro Turf 11” X 2.8"""	Screen Print/Heat Transfer		SS2	ncarroll	002385
1404	1	1404.1	Approved	"Arborwear Infant 4"" x 1.25"""	Screen Print/Heat Transfer		Q1Q	ncarroll	003101
1405	1	1405.1	Approved	A-Z Tree (4 Logos)	Embroidery		PDO (See Proof)	vrowinsky	028292
1406	1	1406.1	Approved	Saluting Branches 2025	Screen Print/Heat Transfer		PDJ	ncarroll	002165
1407	1	1407.1	Approved	WTCW Aerial Rescue 2024	Screen Print/Heat Transfer		PCJ	mmintz	003296
1408	1	1408.1	Approved	ITCC 2024	Screen Print/Heat Transfer		PCI - SEE PROOF for dimensions	vrowinsky	021048
1409	1	1409.1	Approved	Bratfest 2024	Screen Print/Heat Transfer		PCH	ncarroll	003101
1410	1	1410.1	Approved	SkyQuest Maintenance	Screen Print/Heat Transfer		PCG	mmintz	012939
1411	1	1411.1	Approved	Tri-State Bobcat 4”w X 2.16”h	Hat Press Heat Press		L1D	vrowinsky	030298
1412	1	1412.1	Approved	Saluting Branches 2024	Screen Print/Heat Transfer		PCE - *SCREEN PRINT*	mmintz	002165
1413	1	1413.1	Approved	"Tree Care of NY 4"" x 1.84"""	Screen Print/Heat Transfer		G9G	ncarroll	001880
1414	1	1414.1	Approved	"Tri-State Bobcat PATCH 4” X 1"""	Hat Press Heat Press		L19	mmintz	001927
1415	1	1415.1	Approved	"Arborwear Caramel 3.5""w X 1.15"	Hat Press Heat Press		L11 - Caramel Negative Leather	vrowinsky	003101
1416	1	1416.1	Approved	"O'Connell Patch 3.75""w X 2.07"""	Hat Press Heat Press		GED - Rubber Patch	vrowinsky	014800
1417	1	1417.1	Approved	"Tree Care of NY 4"" x 1.84"""	Screen Print/Heat Transfer		G93	ncarroll	001880
1418	1	1418.1	Approved	"Emerald Patch 2.99""w x 4""h"	Hat Press Heat Press		GDI	mmintz	000643
1419	1	1419.1	Approved	"Arbor Masters 11""w x 6.62""h"	Screen Print/Heat Transfer		QIN	mmintz	000171
1420	1	1420.1	Approved	"Arbor Masters Icon 11""w x 11""h"	Screen Print/Heat Transfer		QIM	vrowinsky	000172
1421	1	1421.1	Approved	"Monarch 11.00"" w x 5.72"" h"	Screen Print/Heat Transfer		G8Z	ncarroll	002256
1422	1	1422.1	Approved	"Annapolis Tree 6""w x 5.95""h"	Screen Print/Heat Transfer		QFM	mmintz	000127
1423	1	1423.1	Approved	"Annapolis Wavy Flag 3""w x 3.86"	Screen Print/Heat Transfer		G89	vrowinsky	000127
1424	1	1424.1	Approved	"FL Playground 12.97""w x 5""h"	Screen Print/Heat Transfer		G78	mmintz	000717
1425	1	1425.1	Approved	"Owen Tree 2""w x 1.9""h"	Screen Print/Heat Transfer		G4M	vrowinsky	001406
1426	1	1426.1	Approved	"Growth Solutions 1.75""w x 2.25"	Screen Print/Heat Transfer		R2U	mmintz	001527
1427	1	1427.1	Approved	"ForeverLawn 10.00"" x 9.76"""	Screen Print/Heat Transfer		G7A	ncarroll	000717
1428	1	1428.1	Approved	"Brightview 3.5""w x 1.4""h"	Screen Print/Heat Transfer		G1R	mmintz	000332
1429	1	1429.1	Approved	"Arbor Mountain 3.5"" w x .65"" h"	Screen Print/Heat Transfer		G16	ncarroll	000174
1430	1	1430.1	Approved	"Arbor Mountain 10.5""w x 5.14""h"	Screen Print/Heat Transfer		G17	vrowinsky	000174
1431	1	1431.1	Approved	Carr & Duff 4”w X 1.03”h	Embroidery		BYW	vrowinsky	000388
1432	1	1432.1	Approved	Willow Tree 3.26”w X 3.59”h	Embroidery		BY5	vrowinsky	029868
1433	1	1433.1	Approved	Willow Tree 3.02”w X 3.02	Embroidery		BY6	vrowinsky	029868
1434	1	1434.1	Approved	SavATree Rutsu 3.5”w X 2.37”h	Embroidery		BY1	vrowinsky	002398
1435	1	1435.1	Approved	Deeper Roots 4.05”w X 1.84”h	Embroidery		BXS	vrowinsky	002385
1436	1	1436.1	Approved	Arbor Vista 2.7”w X 1.02”h	Embroidery		BXP	vrowinsky	004619
1437	1	1437.1	Approved	Arbor Works 2.69”w X 0.78”h	Embroidery		BXN	vrowinsky	004619
1438	1	1438.1	Approved	"UpTower 4.71""w x 1.01""h"	Embroidery		BXE	vrowinsky	003868
1439	1	1439.1	Approved	"UpTower Icon 2.5""w x 2.5""h"	Embroidery		ACX	vrowinsky	003868
1440	1	1440.1	Approved	Premier SPOY 25 2.46”w X 3.52”	Embroidery		BX8	vrowinsky	001488
1442	1	1442.1	Approved	AM Tree Tech 3.77”w X 1.41”h	Embroidery		BX3 - HAT	mmintz	000172
1443	1	1443.1	Approved	"Bartlett Safety MGMT 4"" x 3.09"	Embroidery		BWZ	vrowinsky	002385
1444	1	1444.1	Approved	"Engineered Recy 3.02""w X 0.58"""	Embroidery		BWH - HAT BACK	mmintz	000648
1445	1	1445.1	Approved	"O'Connell Prop 2.64""w x 1.77""h"	Embroidery		BW8 - Sun Hat	mmintz	001361
1446	1	1446.1	Approved	"Tri-State Bobcat 4.03”w X .93"""	Embroidery		BW7 - HAT	mmintz	030298
1447	1	1447.1	Approved	"Lucas Safety 3.52”w X 1.62""h"	Embroidery		BW3 - HAT	vrowinsky	001140
1448	1	1448.1	Approved	Monarch Leadership 1.9”w X 2”h	Embroidery		BW2 - HAT	vrowinsky	002256
1449	1	1449.1	Approved	Midwest Tree 3”w X 3.16”h	Embroidery		BQK	mmintz	001221
1450	1	1450.1	Approved	Certified Arb 3C 2.02”w X 3.59	Embroidery		BQM	vrowinsky	*
1451	1	1451.1	Approved	Boutte Tree 4.01”w X 0.81”h	Embroidery		BQE	mmintz	000310
1452	1	1452.1	Approved	Boutte Tree 3.34”w X 3.51”h	Embroidery		BQF	vrowinsky	000310
1453	1	1453.1	Approved	Stowe Electric 3.52”w X 2.95”h	Embroidery		BQD	mmintz	028185
1454	1	1454.1	Approved	T&J Excavating 3.52”w X 3.11”h	Embroidery		BQ5	mmintz	000480
1455	1	1455.1	Approved	"Columbus Equip 3.51”w X 2.58"""	Embroidery		BQ6	vrowinsky	000480
1456	1	1456.1	Approved	ForeverLawn Chicago 4”w X 1.13	Embroidery		BPW	mmintz	000717
1457	1	1457.1	Approved	"Earth Works Outdoor 4” X 1.56"""	Embroidery		BPJ	vrowinsky	036201
1458	1	1458.1	Approved	Reynolds Construction 4” X 1.9	Embroidery		BNT	vrowinsky	037639
1459	1	1459.1	Approved	Tree Care Ent 3.52”w X 2.06”h	Embroidery		BNE	mmintz	001878
1460	1	1460.1	Approved	H Richardson 4.02”w X 0.84”h	Embroidery		BNA	vrowinsky	036602
1461	1	1461.1	Approved	H Richardson 3.5”w X 3.55”h	Embroidery		BNB	mmintz	036602
1462	1	1462.1	Approved	H Richardson 3.5”w X 1.96”h	Embroidery		BNC	vrowinsky	036602
1463	1	1463.1	Approved	"R&H Tree Service 4""w x 3.46""h"	Embroidery		BN9	mmintz	004293
1464	1	1464.1	Approved	Wood Wise 3.5”w X 3.61”h	Embroidery		BN1	vrowinsky	002086
1465	1	1465.1	Approved	"Certified Arb 1.20”w x 2.02""h"	Embroidery		BMZ - HAT	mmintz	021048
1466	1	1466.1	Approved	"Davey Resource 6.04""w x 2.99""h"	Embroidery		BMU	vrowinsky	002388
1468	1	1468.1	Approved	Camp Gravatt 1.71”w X 2”h	Embroidery		BMA - HAT	vrowinsky	000366
1469	1	1469.1	Approved	"Empire Land 4.00""w x 1.31""h"	Embroidery		BMI	mmintz	037597
1470	1	1470.1	Approved	Parks Tree 3”w X 0.63”h	Embroidery		BLY	vrowinsky	004572
1471	1	1471.1	Approved	Wind Thin FB 10.5”w X 4.35”h	Embroidery		BLU	mmintz	002416
1472	1	1472.1	Approved	Riggs Tree 4.01”w X 2.24”h	Embroidery		BLH	mmintz	026837
1473	1	1473.1	Approved	Arborcare 3.52”w X 2.72”h	Embroidery		BL5	vrowinsky	026681
1474	1	1474.1	Approved	Arborcare 9”w X 7.05”h	Embroidery		BL6	vrowinsky	026681
1475	1	1475.1	Approved	SAT Alpine + T4 2.61”w X 2.01”	Embroidery		BKR - HAT	vrowinsky	002398
1304	1	1304.1	Approved	PG & E 8”w X 3.43”h	Screen Print/Heat Transfer		SYH	vrowinsky	028474
1305	1	1305.1	Approved	Shadywood 11”w X 8.33”h	Screen Print/Heat Transfer		S4N	vrowinsky	001673
1306	1	1306.1	Approved	Shadywood 7”w X 5.33”	Screen Print/Heat Transfer		S4Q	vrowinsky	001673
1307	1	1307.1	Approved	Shadywood 3.5”w X 2.65”h	Screen Print/Heat Transfer		S4M	vrowinsky	001673
1308	1	1308.1	Approved	Monarch Texscape 4”w X 3.3”h	Screen Print/Heat Transfer		S2Y	vrowinsky	002256
1309	1	1309.1	Approved	Monarch Texscape 10”w X 8.25”h	Screen Print/Heat Transfer		SB4	vrowinsky	002256
1310	1	1310.1	Approved	Monarch Texscape 7”w X 5.78”h	Screen Print/Heat Transfer		SB3	vrowinsky	002256
1311	1	1311.1	Approved	Tree Climber 2”w X 3.5”h	Screen Print/Heat Transfer		S2R	vrowinsky	021048
1312	1	1312.1	Approved	"Left Sleeve Flag 3""w X 1.5"""	Screen Print/Heat Transfer		RPX	vrowinsky	*
1314	1	1314.1	Approved	Wildwood 7”w X 10”h	Screen Print/Heat Transfer		S27	mmintz	002059
1315	1	1315.1	Approved	"Independence 4.25"" w x 1.50"" h"	Screen Print/Heat Transfer		S1W	ncarroll	000949
1316	1	1316.1	Approved	Montgomery 12”w X 4.50”h	Screen Print/Heat Transfer		S1R	ncarroll	018941
1317	1	1317.1	Approved	Montgomery 12”w X 4.5”h	Screen Print/Heat Transfer		S1R	vrowinsky	018941
1318	1	1318.1	Approved	"Greenleaf 4”w X 1.65""h"	Screen Print/Heat Transfer		S18	vrowinsky	003263
1319	1	1319.1	Approved	Greenleaf 11”w X 4.52”h	Screen Print/Heat Transfer		S19	vrowinsky	003263
1320	1	1320.1	Approved	McCausland 3.5”w X 2.63”h	Screen Print/Heat Transfer		RZR	ncarroll	026639
1321	1	1321.1	Approved	Beaver Tree 3”w X 2.72”h	Screen Print/Heat Transfer		RZF	vrowinsky	000249
1322	1	1322.1	Approved	Beaver Tree 11”w X 10”h	Screen Print/Heat Transfer		RZG	mmintz	000249
1323	1	1323.1	Approved	"Mainscape-Small 3"" x 1.28"""	Screen Print/Heat Transfer		RZ3	ncarroll	001156
1324	1	1324.1	Approved	"Schulhoff Tree LC 3""w x 2.88""h"	Screen Print/Heat Transfer		RYS ** Transfers Only **	mmintz	025320
1325	1	1325.1	Approved	Tree Care Austin 12”w X 3.96”h	Screen Print/Heat Transfer		RWM	vrowinsky	024664
1326	1	1326.1	Approved	Woodbridge 3.50”w X 2.88”h	Screen Print/Heat Transfer		RX2	ncarroll	002388
1327	1	1327.1	Approved	"Mr. Excavator 5""w x 1.16""h"	Screen Print/Heat Transfer		RV4 *See colorway for decoration type*	mmintz	001264
1328	1	1328.1	Approved	"Mr. Excavator ""ME"" 4”w X 3.33”"	Screen Print/Heat Transfer		RVI	vrowinsky	001264
1329	1	1329.1	Approved	"Rivendell Circle 7""w X 7""h"	Screen Print/Heat Transfer		RUQ	ncarroll	003294
1331	1	1331.1	Approved	"Go for Pyro Text 2.1""w X 14""h"	Screen Print/Heat Transfer		RTA	mmintz	022438
1332	1	1332.1	Approved	"EVENT ONE FX 4""w X 1.6""h"	Screen Print/Heat Transfer		RT8	ncarroll	022438
1333	1	1333.1	Approved	"Blooma 11""w X 3.47""h"	Screen Print/Heat Transfer		RST	vrowinsky	022228
1334	1	1334.1	Approved	"SkyQuest High Viz 7""w X 3.85""h"	Screen Print/Heat Transfer		RS8	mmintz	012939
1335	1	1335.1	Approved	"Saluting Branches 11""w X 14""h"	Screen Print/Heat Transfer		RQM	ncarroll	002165
1336	1	1336.1	Approved	"Capitol Tree Care 12""w X 14""h"	Screen Print/Heat Transfer		RQD	mmintz	021385
1337	1	1337.1	Approved	"Northern Clearing 3""w X 2.11""h"	Screen Print/Heat Transfer		RQB	vrowinsky	001338
1338	1	1338.1	Approved	"Capitol Tree Care 4.5"" X 4.5"""	Screen Print/Heat Transfer		RQ2	ncarroll	021385
1339	1	1339.1	Approved	PG & E 9”w X 5.29”h	Screen Print/Heat Transfer		SVI	mmintz	028474
1340	1	1340.1	Approved	"SP McClenahan 7""w X 3""h"	Screen Print/Heat Transfer		RPE	vrowinsky	002385
1341	1	1341.1	Approved	"WTCW MN 2022 7""w X 10.25""h"	Screen Print/Heat Transfer		RNY	mmintz	003296
1342	1	1342.1	Approved	"Tree Hugger 1c 3.5""w X 2.33""h"	Screen Print/Heat Transfer		RK5	mmintz	007981
1343	1	1343.1	Approved	"Townsend SF 3.02""w X 2.2""h"	Screen Print/Heat Transfer		RNX	ncarroll	002121
1344	1	1344.1	Approved	"Tree Amigos Inc 11""w X 4.65""h"	Screen Print/Heat Transfer		RND	vrowinsky	001876
1346	1	1346.1	Approved	"Hi-Five 10”w X 10.54""h"	Screen Print/Heat Transfer		TBZ	vrowinsky	003101
1347	1	1347.1	Approved	"Hi-5 - Hi Five 2.1""w X 2""h"	Screen Print/Heat Transfer		RJN	vrowinsky	003101
1348	1	1348.1	Approved	"Rain Shadow 8""w X 3.8""h"	Screen Print/Heat Transfer		RJK	vrowinsky	001528
1349	1	1349.1	Approved	"Rain Shadow 6""w X 2.9""h"	Screen Print/Heat Transfer		RJJ	vrowinsky	001528
1350	1	1350.1	Approved	"ACRT Stacked 1.73""w x 2.24""h"	Screen Print/Heat Transfer		RDQ	mmintz	000011
1351	1	1351.1	Approved	"GOODS TREE CARE 4""w X 1.57""h"	Screen Print/Heat Transfer		RCX	vrowinsky	010956
1352	1	1352.1	Approved	"GOODS TREE CARE 12""w X 4.7""h"	Screen Print/Heat Transfer		RCY	mmintz	010956
1353	1	1353.1	Approved	"The Garden Contin 4”w X 2.25""h"	Screen Print/Heat Transfer		RBQ	mmintz	000749
1354	1	1354.1	Approved	"Terry Tree 2""w X 1.9""h"	Screen Print/Heat Transfer		RCG	vrowinsky	014905
1355	1	1355.1	Approved	Hoekstra 3.5”w X 12.24”h	Screen Print/Heat Transfer		SLH	vrowinsky	000563
1356	1	1356.1	Approved	"Arborchem 4""w X 0.924""h"	Screen Print/Heat Transfer		QZZ	mmintz	002127
1357	1	1357.1	Approved	"Automatic Garage 3.75"" x 2.75"	Screen Print/Heat Transfer		QZ4	vrowinsky	012757
1358	1	1358.1	Approved	"Automatic Garage 11""w x 11""h"	Screen Print/Heat Transfer		QZ5	vrowinsky	012757
1359	1	1359.1	Approved	"Rogue Tree 11""w x 2.94""h"	Screen Print/Heat Transfer		QVY	mmintz	001597
1360	1	1360.1	Approved	"Rogue Tree 4""w X 1.06""h"	Screen Print/Heat Transfer		RS3	vrowinsky	001597
1361	1	1361.1	Approved	"Abundant Tree 4""w x 1.27""h"	Screen Print/Heat Transfer		QVN	mmintz	000037
1362	1	1362.1	Approved	"Abundant Tree 12""w x 3.8""h"	Screen Print/Heat Transfer		QVP	vrowinsky	000037
1363	1	1363.1	Approved	"Arbor Masters 7""w x 4.2""h"	Screen Print/Heat Transfer		QQW	mmintz	000172
1364	1	1364.1	Approved	"Integrity Tree 3""w x 1.15""h"	Screen Print/Heat Transfer		QM1	mmintz	000963
1365	1	1365.1	Approved	"Arbor Care 3.5""w x 3.5""h"	Screen Print/Heat Transfer		QL8	mmintz	001528
1366	1	1366.1	Approved	"Taylor Tree 3.5""w x 3.4""h"	Screen Print/Heat Transfer		QKA	mmintz	005680
1367	1	1367.1	Approved	"Arbor Care Tree 9""w x 9""h"	Screen Print/Heat Transfer		QL9	vrowinsky	006126
1368	1	1368.1	Approved	"Back Tree Service 3.25"" x 3.2"""	Screen Print/Heat Transfer		QMJ	vrowinsky	000229
1369	1	1369.1	Approved	"TAYLOR TREE 8.5""w x 8.38""h"	Screen Print/Heat Transfer		QXE	vrowinsky	005680
1370	1	1370.1	Approved	"G&S Excavation 10""w x 4""h"	Screen Print/Heat Transfer		QK2	mmintz	002245
1371	1	1371.1	Approved	"American Flag RS 3""w x 1.8""h"	Screen Print/Heat Transfer		QTC	vrowinsky	*
1372	1	1372.1	Approved	"LYMO Flag Fill 11""w x 6.8""h"	Screen Print/Heat Transfer		QYQ	vrowinsky	004262
1373	1	1373.1	Approved	"LYMO Construction 3.5""w x 1""h"	Screen Print/Heat Transfer		QHJ	mmintz	004262
1374	1	1374.1	Approved	"R&H Tree Service 4""w x 3.5"""	Screen Print/Heat Transfer		QG6	vrowinsky	004293
1375	1	1375.1	Approved	"R&H Tree Service 11""w x 12""h"	Screen Print/Heat Transfer		QG7	vrowinsky	004293
1264	1	1264.1	Approved	"ForeverLawn Palm 4”w X 1.12""h"	Screen Print/Heat Transfer		SN6	vrowinsky	000717
1265	1	1265.1	Approved	"Red Sun Con 2.5”w X 3.08""h"	Screen Print/Heat Transfer		SM6	vrowinsky	036743
1266	1	1266.1	Approved	Emerald 4”w X 1.49”h	Screen Print/Heat Transfer		SLX	vrowinsky	000643
1267	1	1267.1	Approved	Emerald 8”w X 2.98”h	Screen Print/Heat Transfer		SLY	vrowinsky	000643
1268	1	1268.1	Approved	TCIA  11.25”w X 9.92”h	Screen Print/Heat Transfer		SL7 (PNG ONLY)	vrowinsky	001817
1269	1	1269.1	Approved	"Townsend Arborcare 4""w x 1.77"""	Screen Print/Heat Transfer		SJN	vrowinsky	002121
1270	1	1270.1	Approved	Philmont Rayado 3.75”w X 3.51”	Screen Print/Heat Transfer		SJT (PNG ONLY)	vrowinsky	001450
1271	1	1271.1	Approved	Philmont Rayado 8”w X 9.21”h	Screen Print/Heat Transfer		SJU (PNG ONLY)	vrowinsky	001450
1272	1	1272.1	Approved	Row-Care SF 4”w X 1.45”h	Screen Print/Heat Transfer		SJA	vrowinsky	009845
1273	1	1273.1	Approved	Southern Line 4”w X 2.29”h	Screen Print/Heat Transfer		SJ9	vrowinsky	009845
1274	1	1274.1	Approved	McAllister Utilities 4” X 1.29	Screen Print/Heat Transfer		SJ8	vrowinsky	009845
1275	1	1275.1	Approved	NGG Safety First 4”w X 2.3”h	Screen Print/Heat Transfer		SJ7	vrowinsky	009845
1276	1	1276.1	Approved	Bartlett Safety 7”w X 3.08”h	Screen Print/Heat Transfer		SIN - HVSA	vrowinsky	002385
1277	1	1277.1	Approved	Liberatore Landscape 4” X 1.41	Screen Print/Heat Transfer		SIM	vrowinsky	001115
1278	1	1278.1	Approved	"Fiorilli 11”w X 1.38""h"	Screen Print/Heat Transfer		SIK	vrowinsky	000697
1279	1	1279.1	Approved	Fiorilli Building 11”w X 4.08”	Screen Print/Heat Transfer		SIL	vrowinsky	000697
1280	1	1280.1	Approved	Trade Partner 2.18”w X 2.25”h	Screen Print/Heat Transfer		SII	vrowinsky	000697
1281	1	1281.1	Approved	Fiorilli 11”w X 5.75”h	Screen Print/Heat Transfer		SIJ	vrowinsky	000697
1282	1	1282.1	Approved	Tree Pro 1C 4”w x 1.52”h	Screen Print/Heat Transfer		SI7	vrowinsky	004419
1283	1	1283.1	Approved	Canopy LLC  10”w X 11.46”h	Screen Print/Heat Transfer		SI1	vrowinsky	008784
1284	1	1284.1	Approved	SE Alaska 2.5”w X 2.5”h	Screen Print/Heat Transfer		SHP	vrowinsky	027422
1285	1	1285.1	Approved	SE Alaska 3.5”w X 0.28”h	Screen Print/Heat Transfer		SI2	vrowinsky	027422
1286	1	1286.1	Approved	"Savatree Sleeve 1.63""w X 14""h"	Screen Print/Heat Transfer		R9K	vrowinsky	002398
1288	1	1288.1	Approved	Heartwood 7”w X 2.04”h	Screen Print/Heat Transfer		T2C - HVSA	vrowinsky	000870
1289	1	1289.1	Approved	Tree Climb Alli 3”w X 3.22”h	Screen Print/Heat Transfer		TA5	vrowinsky	020284
1290	1	1290.1	Approved	"True North 3.5""w x 1.13""h"	Screen Print/Heat Transfer		SC6	vrowinsky	014729
1291	1	1291.1	Approved	Russell Tree 9”w X 2.37”h	Screen Print/Heat Transfer		TAM - HVSA	vrowinsky	001619
